CtryName,Zone_ID,cluster
DRC_S,2407,3
DRC_S,2316,3
DRC_S,90,8
DRC_S,2613,8
DRC_S,674,3
DRC_S,170,26
DRC_S,3152,4
DRC_S,2868,8
DRC_S,2856,28
DRC_S,126,42
DRC_S,2418,30
DRC_S,6492,35
DRC_S,6552,35
DRC_S,2794,28
DRC_S,1897,29
DRC_S,175,26
DRC_S,3150,4
DRC_S,373,48
DRC_S,2330,30
DRC_S,2271,3
DRC_S,2483,45
DRC_S,1915,29
DRC_S,2350,15
DRC_S,2352,30
DRC_S,2689,28
DRC_S,2666,28
DRC_S,3167,4
DRC_S,2648,21
DRC_S,626,6
DRC_S,156,26
DRC_S,168,26
DRC_S,3214,39
DRC_S,3165,4
DRC_S,3057,31
DRC_S,2464,6
DRC_S,2972,7
DRC_S,2725,28
DRC_S,146,41
DRC_S,3125,19
DRC_S,2878,28
DRC_S,2657,28
DRC_S,3132,19
DRC_S,3058,31
DRC_S,2506,45
DRC_S,2362,3
DRC_S,113,42
DRC_S,2331,3
DRC_S,2250,30
DRC_S,2694,28
DRC_S,2628,28
DRC_S,2668,8
DRC_S,2521,32
DRC_S,3139,31
DRC_S,2728,28
DRC_S,2355,3
DRC_S,3161,44
DRC_S,2262,3
DRC_S,545,38
DRC_S,2288,30
DRC_S,144,41
DRC_S,527,38
DRC_S,2426,6
DRC_S,2513,45
DRC_S,60,21
DRC_S,152,41
DRC_S,57,45
DRC_S,2542,28
DRC_S,2721,21
DRC_S,67,21
DRC_S,3098,31
DRC_S,2401,3
DRC_S,2679,8
DRC_S,1862,29
DRC_S,6574,35
DRC_S,2567,28
DRC_S,2256,3
DRC_S,605,30
DRC_S,2264,30
DRC_S,2739,22
DRC_S,2593,28
DRC_S,2195,15
DRC_S,2479,6
DRC_S,1841,29
DRC_S,2592,8
DRC_S,2247,15
DRC_S,3011,31
DRC_S,86,8
DRC_S,2603,21
DRC_S,125,41
DRC_S,2435,32
DRC_S,2490,6
DRC_S,74,28
DRC_S,523,38
DRC_S,2384,15
DRC_S,2228,15
DRC_S,631,6
DRC_S,6410,35
DRC_S,2344,30
DRC_S,2461,46
DRC_S,123,42
DRC_S,2547,28
DRC_S,3017,24
DRC_S,2235,15
DRC_S,3201,39
DRC_S,2472,6
DRC_S,108,18
DRC_S,2536,28
DRC_S,2279,30
DRC_S,1962,29
DRC_S,2696,28
DRC_S,2683,21
DRC_S,2941,24
DRC_S,3234,39
DRC_S,2497,32
DRC_S,172,26
DRC_S,3081,31
DRC_S,2454,6
DRC_S,1937,29
DRC_S,2351,25
DRC_S,2282,15
DRC_S,2168,34
DRC_S,579,30
DRC_S,2190,15
DRC_S,85,8
DRC_S,2306,15
DRC_S,2272,15
DRC_S,3122,4
DRC_S,2410,25
DRC_S,2945,24
DRC_S,540,38
DRC_S,6575,35
DRC_S,2243,15
DRC_S,3227,39
DRC_S,1913,29
DRC_S,129,18
DRC_S,2096,20
DRC_S,2321,30
DRC_S,671,3
DRC_S,636,6
DRC_S,2499,32
DRC_S,2265,3
DRC_S,2850,8
DRC_S,1806,11
DRC_S,2873,36
DRC_S,62,9
DRC_S,2477,6
DRC_S,2366,30
DRC_S,611,8
DRC_S,3027,4
DRC_S,2903,8
DRC_S,2257,15
DRC_S,2193,34
DRC_S,91,21
DRC_S,2359,32
DRC_S,117,42
DRC_S,1935,29
DRC_S,77,21
DRC_S,1961,29
DRC_S,111,42
DRC_S,633,6
DRC_S,3195,39
DRC_S,2233,34
DRC_S,2755,21
DRC_S,613,8
DRC_S,130,42
DRC_S,2216,34
DRC_S,2795,21
DRC_S,630,6
DRC_S,3198,44
DRC_S,119,42
DRC_S,114,18
DRC_S,161,26
DRC_S,541,38
DRC_S,1995,20
DRC_S,109,21
DRC_S,2179,15
DRC_S,634,6
DRC_S,2229,15
DRC_S,89,21
DRC_S,1929,29
DRC_S,2307,15
DRC_S,2885,36
DRC_S,2670,25
DRC_S,525,38
DRC_S,2284,34
DRC_S,2161,15
DRC_S,165,26
DRC_S,2577,25
DRC_S,2812,22
DRC_S,2508,30
DRC_S,1818,35
DRC_S,106,36
DRC_S,120,42
DRC_S,2034,34
DRC_S,2892,36
DRC_S,3178,39
DRC_S,2609,28
DRC_S,1781,20
DRC_S,2636,25
DRC_S,2561,32
DRC_S,157,26
